,post_id,time,likes,comments,shares,image,post_url,link
1073,705557766258076,2016-12-12 17:01:41,2084,250,18,,,
1074,703444796469373,2016-12-11 17:00:00,1354,23,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/15252676_1758650081124632_7258116481019051060_o.png?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=P6dMTpG7aiAAX-21gxA&_nc_ht=scontent-tpe1-1.xx&oh=c73977c5099e41d2620b51b9a73140d7&oe=5E97D1E1,https://m.facebook.com/story.php?story_fbid=703444796469373&id=143039229176602,https://goo.gl/ly13Lx
1075,703643883116131,2016-12-09 21:00:01,2318,22,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15391078_703643396449513_1898731230251348626_n.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=pp8uSE-brFMAX9qAD47&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=4354f860bf1e60d26325c1d48f6e6ee8&oe=5E966044,https://m.facebook.com/story.php?story_fbid=703643883116131&id=143039229176602,
1076,702987473181772,2016-12-08 20:00:01,13000,11492,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15326168_702987319848454_4037288373834233456_o.jpg?_nc_cat=102&_nc_sid=8024bb&_nc_ohc=P95D_wX1sMIAX88b2c4&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=e3e47acad3517d377b3f5e065f37f409&oe=5E95BA93,https://m.facebook.com/story.php?story_fbid=702987473181772&id=143039229176602,https://goo.gl/dlThlf
1077,701733713307148,2016-12-08 17:00:00,3208,123,163,,https://m.facebook.com/story.php?story_fbid=701733713307148&id=143039229176602,https://goo.gl/ly13Lx
1078,702347936579059,2016-12-07 18:48:54,1027,9,0,,https://m.facebook.com/story.php?story_fbid=702347936579059&id=143039229176602,https://goo.gl/nAlwL
1079,702222643258255,2016-12-07 17:00:00,1439,17,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15289290_702222463258273_8856861835653301169_o.jpg?_nc_cat=108&_nc_sid=8024bb&_nc_ohc=P_kWNkcmC74AX9aewBD&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=cee82b0b48cfb91ca2218ecb6dbba915&oe=5E95D50E,https://m.facebook.com/story.php?story_fbid=702222643258255&id=143039229176602,https://goo.gl/fFKczx
1080,,2017-03-23 12:12:28,0,0,0,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/NrL4x1YmeBG.png,,
1081,,2017-03-23 12:14:07,0,0,0,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/NrL4x1YmeBG.png,,
1082,701738289973357,2016-12-06 17:10:55,731,8,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15319137_701738289973357_8115924617604939168_n.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=OLs6YrWcXRYAX_i7vCp&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=04d368816fc55c7bc998cc131fe84db7&oe=5E93E943,,https://goo.gl/ly13Lx
1083,682676415212878,2016-12-05 17:00:00,1286,7,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/14925290_682676415212878_3063130333131635559_n.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=aWsLxIxqW4YAX_jy8rq&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=415c68f070978d775abc238cb131905f&oe=5E961749,,
1084,698752843605235,2016-12-04 17:00:00,2487,97,126,,,https://goo.gl/ly13Lx
1085,698555586958294,2016-12-02 17:00:00,1626,19,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15288554_698555586958294_679113332626813745_o.jpg?_nc_cat=111&_nc_sid=2d5d41&_nc_ohc=g33I-OTTmmcAX_c0-2c&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=c6d6da04ea4d094cd27c48056267c7e7&oe=5E9564D0,,
1086,,2016-12-01 12:18:40,1449,453,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15319209_697957083684811_6658752281806602367_n.jpg?_nc_cat=104&_nc_sid=e007fa&_nc_ohc=-mvbZ-qAJPkAX-9PmBD&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=cb1ac079ad9d76d65998f3a7f1bfcd2e&oe=5E953EFA,,
1087,697962707017582,2016-12-01 12:09:52,12785,4763,4,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15319209_697957083684811_6658752281806602367_n.jpg?_nc_cat=104&_nc_sid=e007fa&_nc_ohc=-mvbZ-qAJPkAX-9PmBD&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=cb1ac079ad9d76d65998f3a7f1bfcd2e&oe=5E953EFA,https://m.facebook.com/story.php?story_fbid=697962707017582&id=143039229176602,
1088,697323857081467,2016-11-30 17:00:00,636,12,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15272024_697323857081467_489530552274153778_o.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=zGKC-FK4igAAX8RPnFW&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=6c43b44bbe5eeb36f5010987f086610c&oe=5E97C2C8,,
1089,696772020469984,2016-11-29 16:59:34,2573,126,14,,https://m.facebook.com/story.php?story_fbid=696772020469984&id=143039229176602,
1090,695098843970635,2016-11-28 17:00:00,4100,29,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15252623_695098843970635_4400551028692777011_o.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=FmHMQW5UV1gAX8TblEc&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=7e16b60267161daa66ad9a36334e5baf&oe=5E971D43,,
1091,695325560614630,2016-11-27 17:00:00,7826,401,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15252613_695325560614630_1515370078082514163_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=C8gwqTnxUY4AX8dtOIV&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=a9aed63afb9cde969d1a5e719c9d4e44&oe=5E958555,,https://goo.gl/Gl4AeH
1092,695729287240924,2016-11-27 15:53:33,1350,3,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15241433_695729287240924_6014782071544868204_n.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=AJNfHT8tnvAAX92uPz8&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=4df6f0c82a614c270ae5b8585c7085ff&oe=5E95551D,,
1093,694692677344585,2016-11-25 21:00:02,4701,301,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15167587_694692677344585_3922199929158726543_o.jpg?_nc_cat=102&_nc_sid=2d5d41&_nc_ohc=fznmEuEIUDQAX_4Sute&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=5e0945e14d16f9c490b01ebca62f6d3c&oe=5E96D209,,
1094,694144947399358,2016-11-24 17:28:20,14087,843,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15202691_694137674066752_3337069150024500427_n.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=swnjZzb7wa4AX8Vg3cR&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=334b4c09e5ae94e38b5b5292612d441c&oe=5E9588DF,https://m.facebook.com/story.php?story_fbid=694144947399358&id=143039229176602,https://goo.gl/CaobBP
1095,682686925211827,2016-11-23 17:00:00,2659,9,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14939530_682686925211827_5483743455359312326_o.jpg?_nc_cat=107&_nc_sid=2d5d41&_nc_ohc=bfXck4-TaXcAX-kegYh&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2907dfe93ac87a8a55fc67fa20d48491&oe=5E973D11,,
1096,693185374161982,2016-11-23 09:29:38,1641,14,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15179158_693185374161982_5557985231961295932_n.jpg?_nc_cat=107&_nc_sid=2d5d41&_nc_ohc=Wu-7uKsVBaAAX-yxksN&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=f6fc9cc4b1f25b9ecd2465930049eda1&oe=5E9566C2,,https://goo.gl/DvmDY8
1097,692697720877414,2016-11-22 17:00:00,9698,702,1126,,,
1098,692011367612716,2016-11-21 12:03:28,22471,1333,81,,,
1099,689321947881658,2016-11-19 09:00:01,2158,1925,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15110416_689321947881658_3586102877358886795_o.jpg?_nc_cat=100&_nc_sid=2d5d41&_nc_ohc=V2bEkSBeqQoAX8Wu80Y&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=4e620da47b8421488ae0f6e82779e2f8&oe=5E963B37,,https://goo.gl/gXiPcx
1100,682682511878935,2016-11-18 17:00:00,3776,46,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14853153_682682511878935_2207678671574249736_o.jpg?_nc_cat=108&_nc_sid=2d5d41&_nc_ohc=FjyxdkHd9akAX9n9-xf&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=628ae5765706eb8e702de492c311f346&oe=5E958C63,,
1101,689450264535493,2016-11-17 18:00:00,1351,24,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15042247_689450011202185_5058987456838085707_o.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=N6Ang8L2t40AX_ifgCx&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=d1216393bbf0637dcde904c5f900bfc8&oe=5E964062,https://m.facebook.com/story.php?story_fbid=689450264535493&id=143039229176602,https://goo.gl/Mlv4Sm
1102,682657561881430,2016-11-16 17:00:00,1674,44,72,,,
1103,686640778149775,2016-11-15 12:00:00,881,17,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14976821_686640411483145_3587536034129280938_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=17pAIE4XDVwAX8KsCfm&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=9beedb69448d70a46bf312eeaff0e46f&oe=5E96286B,https://m.facebook.com/story.php?story_fbid=686640778149775&id=143039229176602,
1104,688343547979498,2016-11-14 21:00:47,1072,16,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15025340_688343547979498_3449906025837033217_o.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=k7ibNQdZ0Q8AX_sVSs0&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=66056d9ef30ab8f176c16efd739a8910&oe=5E94A31D,,
1105,685249081622278,2016-11-14 08:30:00,2364,37,277,,,http://csr.evaair.com/resources/zh-tw/download/EVA_CSR_2015.pdf
1106,,2017-03-23 12:08:52,0,0,0,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/NrL4x1YmeBG.png,,http://xn--airlineratings-pz45a92yey1c4nbz50axxvwg3bw58b.com/
1107,686646458149207,2016-11-12 09:00:00,929,23,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15000256_686646304815889_8574496968634000836_o.jpg?_nc_cat=109&_nc_sid=8024bb&_nc_ohc=MuqcizP45cIAX-umUzQ&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=ce2e10d5a65ea665d4cc275dc8c6eaea&oe=5E9424DB,https://m.facebook.com/story.php?story_fbid=686646458149207&id=143039229176602,https://goo.gl/Tcrnbg
1108,684672155013304,2016-11-11 18:00:01,715,8,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15016397_684672155013304_2410324048331607884_o.jpg?_nc_cat=107&_nc_sid=2d5d41&_nc_ohc=BgUKemIFa-sAX_42ZnZ&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=959731c62f5f2e486108b028f574b516&oe=5E94096E,,https://goo.gl/2vpvdL
1109,686643608149492,2016-11-11 12:00:01,1336,6,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/15056310_686643608149492_5118490311988327011_n.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=mDby4lxkcgYAX-tLOta&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=c8b6426748bdfe7a24071bc64b7aa865&oe=5E94E372,,https://goo.gl/6pIkGR
1110,686253774855142,2016-11-10 17:00:00,521,9,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14991004_686253694855150_4697322774018144708_o.jpg?_nc_cat=109&_nc_sid=8024bb&_nc_ohc=rU_AfUO-syUAX9rwCAx&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=f93b3b1bf543c7b225c6083355862ea1&oe=5E965A3B,https://m.facebook.com/story.php?story_fbid=686253774855142&id=143039229176602,
1111,685645688249284,2016-11-09 17:00:00,24177,20517,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15003188_685645688249284_2602711477681120202_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=Z_yfiylf3vgAX8qaTsn&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=5852b83659aa98efba6e0a30338f7505&oe=5E947242,,
1112,685250068288846,2016-11-08 21:00:00,1131,7,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15000139_685249848288868_8287511365768110201_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=Pflkwop3UgAAX-g2X8Y&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=427e3224e9141565ff6c596b42647321&oe=5E954D65,https://m.facebook.com/story.php?story_fbid=685250068288846&id=143039229176602,
1113,685230534957466,2016-11-08 17:00:00,613,22,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/15000687_685230414957478_1731902007785341743_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=6fvh7lzilQYAX_HyZuS&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=33bf686c179b7f796b4f3e6b2ce6ab92&oe=5E94A9DD,https://m.facebook.com/story.php?story_fbid=685230534957466&id=143039229176602,https://goo.gl/Cesi6K
1114,683239325156587,2016-11-07 13:30:15,945,24,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14917199_683239325156587_2500386869244411183_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=Ws6Yvp2sNKYAX_4EmrL&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8788c5a796925511fb7a8aa0ead5c19e&oe=5E97B305,,https://goo.gl/lV6Xtb
1115,683239168489936,2016-11-06 17:00:01,3850,27,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14882206_683239168489936_2572402721454006283_o.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=_4ck7855zEEAX982CCu&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8e83a92eb4d4b1b5642f9975b313d0f4&oe=5E944EEC,,https://goo.gl/l97E5M
1116,683238991823287,2016-11-05 17:00:01,3267,23,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14976465_683238991823287_2568523497851370786_o.jpg?_nc_cat=108&_nc_sid=2d5d41&_nc_ohc=MKH2x3QGtzMAX8VdIqk&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=deed312bef5374f2f47c06d27bb788e1&oe=5E954B65,,https://goo.gl/niUmtw
1117,683432995137220,2016-11-05 00:45:58,482,7,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/c0.25.1280.670a/s480x480/14547027_6072702223393_6584735234762211328_n.png.jpg?_nc_cat=100&_nc_sid=67cdda&_nc_ohc=4C7Eim9NfJ8AX9DQBjV&_nc_ht=scontent-tpe1-1.xx&oh=ffde405d97a3eff304c357a74aa8ee39&oe=5E946FB7,https://m.facebook.com/story.php?story_fbid=665347173630383&id=232121823619589,https://youtu.be/QVGGCzHES6s
1119,683211388492714,2016-11-04 17:00:00,1311,15,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14882337_683210521826134_2666669023771287667_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=Bzh_1TILSrcAX-sUDEF&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=89dadee40fde56a8d9ab20a4c3187fdf&oe=5E97CFD3,https://m.facebook.com/story.php?story_fbid=683211388492714&id=143039229176602,https://goo.gl/9CYxB1
1120,683169145163605,2016-11-04 12:00:00,2658,29,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14939956_683168655163654_3608851723782444256_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=j56Jks0tPyQAX_AfFpC&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=3344062074385d9fd26a39c4c6df5977&oe=5E950366,https://m.facebook.com/story.php?story_fbid=683169145163605&id=143039229176602,
1121,682727298541123,2016-11-03 17:00:00,3169,28,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14890352_682726955207824_2307468869262995235_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=A7xiyQsK8c0AX-xbNy2&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=5eeb1cc1030028fb303befcdb4812eec&oe=5E96FB88,https://m.facebook.com/story.php?story_fbid=682727298541123&id=143039229176602,https://goo.gl/k3vOIo
1122,682241661923020,2016-11-02 17:30:00,9078,94,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14939513_682239261923260_6503757356740771142_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=xzei7zMr-dgAX-hWqUV&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=547116177ef1ab3f076f2868f714b30c&oe=5E950EE4,https://m.facebook.com/story.php?story_fbid=682241661923020&id=143039229176602,https://goo.gl/WXqcbY
1123,681590388654814,2016-11-01 17:00:01,1757,20,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/14908274_681590388654814_5440159851775005195_n.jpg?_nc_cat=108&_nc_sid=2d5d41&_nc_ohc=3PX7tClZ3oUAX-zG6fN&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2c96398022c0e70e1720b83516165aaa&oe=5E95FDDA,,
1124,,2017-03-23 12:09:55,0,0,0,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/NrL4x1YmeBG.png,,
1125,680986942048492,2016-10-31 17:00:00,777,11,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14876673_680986942048492_1691940145337602112_o.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=2yT8DgZokicAX-9CCZL&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=7ded9759a09de2a3fc47f9891da2f99f&oe=5E96E623,,https://goo.gl/Cesi6K
1126,672868082860378,2016-10-30 17:00:00,642,2,13,https://external-tpe1-1.xx.fbcdn.net/safe_image.php?d=AQCvzwhlL2rIiUmI&w=112&h=112&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDE2NzI4NjY1NTYxOTM4NjQ6MjY4NTQ5MzI0&cfs=1&jq=75&ext=jpg&_nc_hash=AQDVrUsmpsuADeoX,https://m.facebook.com/story.php?story_fbid=672868082860378&id=143039229176602,http://www.worldairlinesurvey.com/
1127,678251268988726,2016-10-28 17:00:00,16512,131,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14633659_678249072322279_8582837571550785010_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=BJ0GAIfzsgYAX9QuZKM&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=b0374f5c606be2e92aac263d1c65d985&oe=5E96E0B8,https://m.facebook.com/story.php?story_fbid=678251268988726&id=143039229176602,https://goo.gl/Rsc1vH
1128,678289142318272,2016-10-27 17:00:01,654,406,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14608689_678289142318272_1808248446817636700_o.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=XKqtMR1a2A4AX_6aArL&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=a706be2ef66d7c61abed355c69569dc5&oe=5E9433DC,,https://goo.gl/fg4j3X
1129,677810715699448,2016-10-26 17:00:00,3863,34,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14884582_677810715699448_7728635220955168981_o.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=evmNgu8CQg4AX90W60z&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=29226c603f6beaae8fd2f60ea0ef083c&oe=5E96B110,,
1130,669027686577751,2016-10-25 17:00:01,478,4,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14556809_669027686577751_6507427288463991003_o.jpg?_nc_cat=100&_nc_sid=2d5d41&_nc_ohc=JDsoxO_2Vw8AX_IAHoC&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=1d7013a66bcaa1375d507c6edb89cf99&oe=5E950B8F,,http://csr.evaair.com/resources/zh-tw/download/EVA_CSR_2015.pdf
1131,675321389281714,2016-10-24 21:00:00,1382,37,95,,https://m.facebook.com/story.php?story_fbid=675321389281714&id=143039229176602,https://goo.gl/6DoxOe
1132,676529029160950,2016-10-24 17:00:00,814,5,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14711302_676529029160950_3059614799669958464_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=aXuCflQAf7IAX8Fb-Kb&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=d14d538324d84895dd99bcbf8080ea3d&oe=5E964760,,https://goo.gl/pa1m4T
1133,675318682615318,2016-10-23 17:00:00,1579,26,88,,,https://goo.gl/fj8gK1
1134,674738469340006,2016-10-21 17:00:00,4791,49,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14711127_674737536006766_340060362692478586_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=HaSzVGQSzl4AX9ufu1T&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2ebaf51880ed0b91cd1287d727b6178d&oe=5E965F93,https://m.facebook.com/story.php?story_fbid=674738469340006&id=143039229176602,https://goo.gl/jq5xKx
1135,674044726076047,2016-10-21 12:00:01,292,1,7,https://external-tpe1-1.xx.fbcdn.net/safe_image.php?d=AQAZ4yuIkrOqE_mH&w=476&h=249&url=http%3A%2F%2Fxo.uniair.tw%2Fimg%2F600x315.jpg%3Fdt%3D10191440&cfs=1&jq=75&ext=jpg&_nc_hash=AQDCco5dWZIlYbgf,https://m.facebook.com/story.php?story_fbid=674044726076047&id=143039229176602,https://goo.gl/nnvlu8
1136,674046626075857,2016-10-20 18:00:00,3764,319,87,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/c0.34.480.252a/p320x320/14750800_6052259132973_8725166795570282496_n.png.jpg?_nc_cat=102&_nc_sid=67cdda&_nc_ohc=xqQNZx6xrGQAX99P1AO&_nc_ht=scontent-tpe1-1.xx&_nc_tp=5&oh=04f37c81e3a0d27406084329bf764c50&oe=5E95C22F,https://m.facebook.com/story.php?story_fbid=674046626075857&id=143039229176602,https://goo.gl/utvVRt
1137,673971899416663,2016-10-20 10:20:14,270,15,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/14721733_673971899416663_8074741845558597823_n.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=tqcQ2ciGXcQAX_PLQFv&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=bd258efe6caaf81c8f58607160726baf&oe=5E93F6A3,,https://goo.gl/l5cFb3
1138,672265932920593,2016-10-19 17:00:00,993,18,13,,,
1139,670658659747987,2016-10-18 17:00:00,1792,25,123,,,https://goo.gl/kwxYFK
1140,672694262877760,2016-10-18 12:00:02,431,8,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14711147_672694262877760_8521202456700609188_o.jpg?_nc_cat=100&_nc_sid=2d5d41&_nc_ohc=h6BEV_k3uXsAX9-\-\uPl&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=31e5353ded9e6911c3f60a36ebe26ef6&oe=5E96F142,,https://goo.gl/pIoY3w
1141,672212729592580,2016-10-17 17:00:00,960,19,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14682190_672212729592580_6802606200313706808_o.jpg?_nc_cat=102&_nc_sid=2d5d41&_nc_ohc=c05_vAZdDIcAX9_1KPT&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=24cf47deada4f9d3638eca9fa93ab7b6&oe=5E95CA2B,,https://goo.gl/vxoU0w
1142,670657289748124,2016-10-16 17:00:00,1745,35,124,,https://m.facebook.com/story.php?story_fbid=670657289748124&id=143039229176602,https://goo.gl/Yh0bsQ
1143,671315889682264,2016-10-15 21:56:15,1011,12,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/14570416_671315889682264_750190983615797591_n.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=jeIbskZ6aM4AX_WOfZu&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=db7fab862b145067180c558dac4f2eb6&oe=5E943443,,
1144,670046726475847,2016-10-15 17:00:00,1111,7,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14543967_670044613142725_3917284091479774593_o.jpg?_nc_cat=111&_nc_sid=8024bb&_nc_ohc=B20AFKov8H0AX9DgXjg&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=105d6aba916cbd987fd9d586c0b40bc8&oe=5E968F17,https://m.facebook.com/story.php?story_fbid=670046726475847&id=143039229176602,
1145,670630593084127,2016-10-14 17:00:00,1353,812,233,,,https://goo.gl/V8pT1a
1146,665590886921431,2016-10-13 21:02:23,1044,12,12,,,https://goo.gl/TDKcpf
1147,669626606517859,2016-10-12 21:00:00,3678,28,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/14633182_669626456517874_3027753513018913054_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=SFhi0eNz-TEAX_-S7Am&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=de3a2378618ca41f0fa9b09e7ce4b2f2&oe=5E964A76,https://m.facebook.com/story.php?story_fbid=669626606517859&id=143039229176602,
