,0,1,2,3,4,5,6
1071,251538521716188_452201521649886,8,22,0,2,0,14
1072,251538521716188_451939495009422,5,0,3,2,1,16
1073,251538521716188_447993452070693,4,0,0,1,3,1
1074,251538521716188_447992828737422,1,0,2,0,0,14
1075,251538521716188_449786118558093,0,0,1,0,9,1
1076,251538521716188_447991995404172,6,25,13,4,0,14
1077,251538521716188_447679398768765,0,0,0,0,0,0
1078,251538521716188_447908318745873,9,0,3,0,1,0
1079,251538521716188_447671672102871,7,24,13,3,0,12
1080,251538521716188_447679038768801,0,0,0,0,0,0
1081,251538521716188_444321155771256,0,0,0,0,9,0
1082,251538521716188_447430915460280,0,3,0,1,0,9
1083,251538521716188_447415028795202,19,0,8,0,1,0
1084,251538521716188_447173618819343,12,23,20,1,0,8
1085,251538521716188_444770075726364,2,0,2,1,0,6
1086,251538521716188_443578802512158,5,19,6,4,0,4
1087,251538521716188_444769952393043,5,0,0,0,0,0
1088,251538521716188_445438008992904,6,20,7,3,0,10
1089,251538521716188_444764989060206,0,0,0,0,0,0
1090,251538521716188_445115455691826,4,1,0,0,0,2
1091,251538521716188_445104692359569,4,1,0,0,0,12
1092,251538521716188_444588732411165,1,0,3,0,3,0
1093,251538521716188_444587475744624,0,0,0,0,0,11
1094,251538521716188_443620962507942,0,0,0,0,1,1
1095,251538521716188_444553595748012,0,0,0,0,7,5
1096,251538521716188_444039832466055,0,7,3,2,0,32
1097,251538521716188_444566492413389,4,0,0,1,5,1
1098,251538521716188_444258542444184,3,0,2,2,7,6
1099,251538521716188_443620765841295,1,0,0,0,6,1
1100,251538521716188_443578595845512,3,0,0,2,2,4
1101,251538521716188_443823032487735,0,0,0,0,1,0
1102,251538521716188_443546475848724,3,0,0,0,1,0
1103,251538521716188_442273369309368,2,10,8,2,0,0
1104,251538521716188_442273045976067,16,0,4,0,2,0
1105,251538521716188_442515459285159,0,0,0,0,1,8
1106,251538521716188_442272929309412,7,0,0,0,3,0
1107,251538521716188_442285995974772,0,0,0,0,6,12
1108,251538521716188_442282469308458,1,3,3,1,0,16
1109,251538521716188_442010279335677,32,0,14,0,3,0
1110,251538521716188_441805189356186,0,0,0,0,0,10
1111,251538521716188_441773686026003,12,29,9,1,0,14
1112,251538521716188_441047136098658,1,0,0,0,0,18
1113,251538521716188_439370136266358,2,1,0,0,0,8
1114,251538521716188_439369446266427,7,8,4,3,0,0
1115,251538521716188_439599442910094,0,4,4,1,4,27
1116,251538521716188_439523526251019,1,0,0,0,0,5
1117,251538521716188_439542526249119,0,0,0,0,0,0
1118,251538521716188_439544209582284,7,1,0,3,1,6
1119,251538521716188_439370262933012,3,13,4,2,0,0
1120,251538521716188_439034869633218,0,0,0,0,0,5
1121,251538521716188_439083816294990,9,27,9,1,2,4
1122,251538521716188_436969193173119,11,36,20,7,0,13
1123,251538521716188_436952753174763,1,3,0,1,0,20
1124,251538521716188_436953476508024,1,1,0,0,2,9
1125,251538521716188_437592479777457,3,2,0,2,4,21
1126,251538521716188_436953026508069,8,18,5,3,0,0
1127,251538521716188_437341436469228,3,0,0,0,8,4
1128,251538521716188_437345526468819,0,0,0,0,0,26
1129,251538521716188_436980579838647,0,0,0,0,1,12
1130,251538521716188_436927849843920,8,21,3,2,0,3
1131,251538521716188_435931419943563,0,0,0,0,3,0
1132,251538521716188_435883809948324,7,1,6,0,5,3
1133,251538521716188_435675686635803,6,1,6,0,5,3
1134,251538521716188_435437036659668,10,19,6,2,1,11
1135,251538521716188_435450606658311,0,0,2,0,0,4
1136,251538521716188_435429043327134,2,1,0,2,1,10
1137,251538521716188_435218956681476,0,0,0,0,5,10
1138,251538521716188_435211700015535,7,18,1,1,0,13
1139,251538521716188_433535516849820,0,0,1,0,0,3
1140,251538521716188_433667960169909,13,7,6,0,3,13
1141,251538521716188_433404950196210,3,0,0,0,2,0
1142,251538521716188_433390806864291,6,18,6,1,0,6
1143,251538521716188_432711003598938,1,0,3,0,3,6
1144,251538521716188_432648160271889,8,0,3,0,1,1
1145,251538521716188_432644256938946,6,18,6,1,0,6
1146,251538521716188_432110316992340,0,4,0,2,0,10
1147,251538521716188_432086126994759,13,30,12,6,1,21
1148,251538521716188_431761307027241,0,0,0,0,0,7
1149,251538521716188_431641620372543,2,0,0,0,6,6
1150,251538521716188_431392757064096,8,0,2,0,1,0
1151,251538521716188_431393697064002,1,0,9,0,2,16
1152,251538521716188_431391970397508,13,0,4,0,1,0
1153,251538521716188_431346143735424,15,0,5,0,1,0
1154,251538521716188_430637227139649,6,16,11,2,0,5
1155,251538521716188_431000913769947,14,31,12,7,1,34
1156,251538521716188_430995430437162,0,1,6,4,2,9
1157,251538521716188_430660653803973,6,0,2,0,1,0
1158,251538521716188_430197957183576,7,0,4,0,0,15
1159,251538521716188_429877540548951,8,4,7,2,1,18
1160,251538521716188_429767023893336,0,0,0,0,0,14
1161,251538521716188_429533997249972,10,22,10,6,0,3
1162,251538521716188_429586447244727,16,0,11,14,2,11
1163,251538521716188_429524190584286,1,0,0,0,0,15
1164,251538521716188_429483960588309,7,25,9,2,0,8
1165,251538521716188_429055283964510,0,0,4,0,1,17
1166,251538521716188_428777907325581,1,4,5,1,0,7
1167,251538521716188_428569584013080,11,19,7,2,1,8
1168,251538521716188_428332997370072,2,0,2,1,2,19
1169,251538521716188_427968457406526,4,2,0,0,0,9
1170,251538521716188_428092130727492,7,17,8,2,0,22
1171,251538521716188_427961364073902,8,23,11,1,0,2
1172,251538521716188_427967834073255,11,1,0,2,3,0
1173,251538521716188_427279664142072,9,22,13,2,0,0
1174,251538521716188_427011080835597,6,0,0,0,0,0
1175,251538521716188_426624240874281,3,1,0,2,3,2
1176,251538521716188_426450097558362,7,11,11,1,0,0
1177,251538521716188_425820477621324,6,21,3,7,0,0
1178,251538521716188_425129951023710,0,0,0,0,0,0
1179,251538521716188_425845850952120,2,4,5,0,0,32
1180,251538521716188_425575890979116,0,4,1,6,0,1
1181,251538521716188_425409267662445,1,0,4,0,0,12
1182,251538521716188_425535614316477,2,0,3,1,2,29
1183,251538521716188_425167171019988,0,1,2,1,0,10
1184,251538521716188_425129807690391,6,1,0,0,3,9
1185,251538521716188_424967631039942,10,31,12,6,1,13
1186,251538521716188_424963147707057,4,1,0,0,1,7
1187,251538521716188_424486977754674,9,14,12,1,0,0
1188,251538521716188_424485217754850,7,18,0,7,0,0
1189,251538521716188_424055347797837,8,0,0,1,0,4
1190,251538521716188_423832257820146,5,0,3,0,0,19
1191,251538521716188_423444277858944,5,3,4,4,0,7
1192,251538521716188_423809721155733,0,6,6,1,0,49
1193,251538521716188_423443687859003,6,17,0,5,0,12
1194,251538521716188_423606041176101,6,26,6,1,0,3
1195,251538521716188_423211827882189,1,0,0,0,2,12
1196,251538521716188_422635701273135,0,0,4,0,0,30
1197,251538521716188_422211857982186,7,12,7,1,0,12
1198,251538521716188_421997681336937,1,0,1,1,1,25
1199,251538521716188_421995544670484,10,2,1,1,5,10
1200,251538521716188_421989894671049,15,34,15,2,0,13
1201,251538521716188_421948714675167,12,21,2,5,0,14
1202,251538521716188_421644291372276,0,2,7,1,0,2
1203,251538521716188_421464101390295,5,4,4,0,0,9
1204,251538521716188_421194594750579,4,0,9,0,4,45
1205,251538521716188_420926521444053,10,21,0,6,0,2
1206,251538521716188_420900798113292,9,20,5,2,0,9
1207,251538521716188_420457901490915,0,0,0,0,0,6
1208,251538521716188_420623771474328,10,39,19,9,0,0
1209,251538521716188_420423904827648,0,5,4,1,0,0
1210,251538521716188_420423088161063,0,4,3,1,1,11
1211,251538521716188_419450254925013,0,0,1,0,3,20
1212,251538521716188_420266301510075,2,0,3,0,0,3
1213,251538521716188_419814381555267,9,1,1,0,3,6
1214,251538521716188_419674891569216,0,0,0,0,0,0
1215,251538521716188_419507788252593,0,3,3,1,0,9
1216,251538521716188_419444924925546,11,27,11,3,0,5
1217,251538521716188_419473781589327,0,0,0,0,2,8
1218,251538521716188_419319081604797,2,8,3,2,0,5
1219,251538521716188_419317938271578,6,0,4,2,0,11
1220,251538521716188_419302004939838,0,0,2,0,2,18
1221,251538521716188_419134578289914,7,12,8,1,0,0
1222,251538521716188_419104401626265,4,0,1,0,6,10
1223,251538521716188_418879464982092,0,0,0,0,0,12
1224,251538521716188_418912314978807,5,31,19,6,0,8
1225,251538521716188_418128528390519,2,0,1,0,0,19
1226,251538521716188_417521111784594,1,3,3,1,1,52
1227,251538521716188_417537735116265,6,18,1,3,0,0
1228,251538521716188_417278778475494,1,0,1,0,0,2
1229,251538521716188_416570661879639,13,34,24,3,0,0
1230,251538521716188_416167388586633,1,9,2,1,0,18
1231,251538521716188_416043458599026,12,21,6,2,2,5
1232,251538521716188_416058661930839,12,28,24,5,0,2
1233,251538521716188_414780538725318,1,10,1,3,0,8
1234,251538521716188_414602395409799,9,24,0,2,0,5
1235,251538521716188_414499545420084,3,7,0,1,0,5
1236,251538521716188_414078315462207,4,3,1,5,0,13
1237,251538521716188_413363345533704,3,1,3,2,3,0
1238,251538521716188_413065125563526,7,14,1,3,0,9
1239,251538521716188_412989512237754,1,6,11,2,1,33
1240,251538521716188_412984272238278,0,0,0,0,6,2
1241,251538521716188_412515165618522,3,1,5,2,3,4
1242,251538521716188_412106232326082,7,14,1,3,0,8
1243,251538521716188_412136292323076,2,3,7,1,0,10
1244,251538521716188_411403272396378,9,20,1,7,0,5
1245,251538521716188_410555692481136,1,0,0,0,0,0
1246,251538521716188_411199535750085,0,0,1,0,6,6
1247,251538521716188_410555452481160,3,3,2,1,0,12
1248,251538521716188_410809865789052,3,1,0,0,0,21
1249,251538521716188_410687749134597,0,3,0,1,0,42
1250,251538521716188_410267185843320,6,22,26,2,0,14
1251,251538521716188_410266002510105,0,1,0,0,0,12
1252,251538521716188_410052409198131,5,0,2,0,0,22
1253,251538521716188_409456339257738,3,0,0,0,1,18
1254,251538521716188_409306965939342,15,36,30,5,0,0
1255,251538521716188_409039632632742,0,0,5,0,0,28
1256,251538521716188_409030805966958,9,0,2,0,1,0
1257,251538521716188_408795185990520,9,23,5,2,0,6
1258,251538521716188_408614232675282,3,10,2,1,0,5
1259,251538521716188_408575282679177,3,3,1,2,2,27
1260,251538521716188_408462156023823,1,0,2,0,1,15
1261,251538521716188_408370649366307,13,33,11,1,2,8
1262,251538521716188_408353706034668,0,0,0,0,0,15
1263,251538521716188_408095036060535,1,1,0,0,0,0
1264,251538521716188_407931286076910,0,0,0,0,0,16
1265,251538521716188_407776856092353,0,3,0,1,0,10
1266,251538521716188_407424389460933,1,4,0,1,0,11
1267,251538521716188_407243152812390,9,23,4,3,0,1
1268,251538521716188_407161096153929,8,16,11,3,2,0
1269,251538521716188_406961006173938,5,52,22,11,0,9
1270,251538521716188_406700519533320,0,3,9,1,0,18
1271,251538521716188_406700332866672,0,0,2,0,0,9
1272,251538521716188_406677659535606,2,0,6,1,2,3
1273,251538521716188_404683016401737,2,0,0,1,3,1
1274,251538521716188_404692016400837,0,1,2,0,0,18
1275,251538521716188_404689313067774,3,2,6,1,0,0
1276,251538521716188_404280289775343,1,0,0,0,0,4
1277,251538521716188_403623633174342,0,2,5,2,0,0
1278,251538521716188_403536569849715,0,0,0,0,0,23
1279,251538521716188_402939739909398,15,40,14,23,0,0
1280,251538521716188_402952713241434,2,0,0,0,5,1
1281,251538521716188_402749153261790,0,3,0,1,0,12
1282,251538521716188_402704786599560,2,2,1,1,0,0
1283,251538521716188_402671089936263,3,0,0,0,0,18
1284,251538521716188_402519796618059,6,5,2,1,0,11
1285,251538521716188_402082296661809,0,0,0,0,0,10
1286,251538521716188_401869430016429,11,21,6,4,0,10
1287,251538521716188_401808853355820,4,0,0,0,0,16
1288,251538521716188_401373643399341,9,24,18,0,0,24
1289,251538521716188_401522633384442,1,3,5,0,0,2
1290,251538521716188_400890716780967,3,0,4,0,0,15
1291,251538521716188_399981573538548,8,16,11,3,3,0
1292,251538521716188_399974480205924,9,0,2,0,0,6
1293,251538521716188_400272650176107,2,0,1,0,5,2
1294,251538521716188_400119246858114,0,0,0,0,1,1
1295,251538521716188_400016563535049,9,24,28,2,2,7
1296,251538521716188_399770016893037,0,0,0,1,2,22
1297,251538521716188_399828973553808,0,0,0,0,0,4
1298,251538521716188_399338696936169,1,0,1,0,0,5
1299,251538521716188_398523747017664,2,0,5,0,1,0
1300,251538521716188_398522197017819,13,0,4,0,0,0
1301,251538521716188_398506880352684,6,13,5,2,0,14
1302,251538521716188_397758533760852,0,2,4,0,0,16
1303,251538521716188_397606607109378,7,18,1,3,0,12
1304,251538521716188_397367737133265,7,0,0,0,2,13
1305,251538521716188_396384023898303,16,47,15,18,0,0
1306,251538521716188_397124007157638,0,0,0,0,0,1
1307,251538521716188_396383953898310,1,5,5,1,0,13
1308,251538521716188_396383603898345,2,6,2,1,1,11
1309,251538521716188_395652417304797,16,48,15,20,0,0
1310,251538521716188_395361407333898,0,0,0,1,0,1
1311,251538521716188_393983734138332,1,1,1,1,0,1
1312,251538521716188_394720514064654,1,1,0,0,0,0
1313,251538521716188_393983564138349,8,14,6,2,0,9
1314,251538521716188_394250830778289,5,1,0,0,9,0
1315,251538521716188_394318504104855,0,3,1,1,0,31
1316,251538521716188_393983354138370,8,20,15,10,1,23
1317,251538521716188_394252884111417,5,1,0,0,10,3
1318,251538521716188_393983130805059,0,1,7,1,6,2
1319,251538521716188_393863327483706,9,15,5,2,1,1
1320,251538521716188_393862850817087,0,0,0,0,1,6
1321,251538521716188_393758194160886,0,0,0,0,1,0
1322,251538521716188_393061390897233,2,55,29,10,0,10
1323,251538521716188_392975320905840,0,3,7,1,0,5
1324,251538521716188_392844107585628,0,0,0,0,5,2
1325,251538521716188_392825867587452,0,3,3,1,0,22
1326,251538521716188_392755240927848,2,3,5,1,0,45
1327,251538521716188_391932471010125,13,13,7,4,0,2
1328,251538521716188_391944057675633,0,0,2,0,2,0
1329,251538521716188_387678828102156,7,12,6,2,0,0
1330,251538521716188_389042031299169,15,12,11,1,1,0
1331,251538521716188_386491601554212,2,0,4,0,2,18
1332,251538521716188_388986531304719,1,0,0,0,0,8
1333,251538521716188_386359931567379,0,0,1,0,0,26
1334,251538521716188_386347841568588,2,3,4,0,0,19
1335,251538521716188_387678621435510,6,61,27,10,0,12
1336,251538521716188_386327634903942,1,0,0,0,0,14
1337,251538521716188_386907274845978,9,56,27,11,1,6
1338,251538521716188_384865168383522,6,17,4,3,0,18
1339,251538521716188_384698738400165,15,12,14,4,1,0
1340,251538521716188_384675791735793,0,0,0,0,0,17
1341,251538521716188_383971571806215,1,0,0,1,1,2
1342,251538521716188_380812515455454,15,12,13,1,1,9
1343,251538521716188_382760938593945,2,0,0,0,1,2
1344,251538521716188_382038268666212,3,0,9,1,6,32
1345,251538521716188_381301322073240,0,0,8,0,0,10
1346,251538521716188_380573955479310,12,0,4,0,0,0
1347,251538521716188_380805782122794,6,0,7,0,1,5
1348,251538521716188_380572395479466,7,10,8,2,0,6
1349,251538521716188_380592865477419,3,1,7,0,2,8
1350,251538521716188_379543018915737,45,0,8,0,0,0
1351,251538521716188_378664492336923,2,0,0,0,1,9
1352,251538521716188_373921749477864,5,64,26,12,0,8
1353,251538521716188_374234992779873,1,0,2,0,0,6
1354,251538521716188_372612142942158,122,0,73,0,0,0
1355,251538521716188_372460829623956,2,0,0,0,0,8
1356,251538521716188_372137062989666,1,4,10,1,2,0
1357,251538521716188_372099412993431,27,35,27,10,1,12
1358,251538521716188_371990229671016,0,4,0,0,0,22
1359,251538521716188_371960949673944,0,0,3,0,1,5
1360,251538521716188_371701086366597,2,3,1,0,1,0
1361,251538521716188_371031239766915,0,0,0,0,1,5
1362,251538521716188_370405413162831,30,32,20,9,1,15
1363,251538521716188_370405706496135,8,1,9,4,1,7
1364,251538521716188_370393569830682,31,0,12,0,0,0
1365,251538521716188_370181566518549,1,3,4,1,0,66
1366,251538521716188_370182269851812,4,1,5,0,0,11
1367,251538521716188_369993516537354,6,25,15,0,0,28
1368,251538521716188_369073253296047,8,1,5,0,5,2
1369,251538521716188_368458213357551,38,0,30,0,0,0
1370,251538521716188_368453693358003,17,0,6,0,0,0
1371,251538521716188_368288700041169,5,0,1,0,1,6
1372,251538521716188_367730443430328,0,3,5,1,0,10
1373,251538521716188_366880000182039,10,0,0,0,0,7
1374,251538521716188_366780146858691,0,0,0,0,4,10
1375,251538521716188_366709520199087,0,0,4,0,3,0
1376,251538521716188_366517893551583,2,3,2,1,3,10
1377,251538521716188_366431630226876,0,2,4,0,0,11
1378,251538521716188_366127310257308,5,62,28,12,0,8
1379,251538521716188_365891936947512,1,0,9,0,2,42
1380,251538521716188_363924587144247,79,0,48,0,0,0
1381,251538521716188_363608977175808,0,0,0,0,0,0
1382,251538521716188_362079057328800,0,0,0,0,1,18
1383,251538521716188_362801007256605,0,0,1,0,0,1
1384,251538521716188_362588710611168,23,0,8,0,0,0
1385,251538521716188_362078027328903,2,0,5,0,2,16
1386,251538521716188_362077390662300,31,68,23,15,2,17
1387,251538521716188_362076637329042,1,0,3,0,0,23
1388,251538521716188_362072073996165,54,0,24,0,0,0
1389,251538521716188_361851157351590,0,0,0,0,1,9
1390,251538521716188_360082660861773,2,0,0,0,0,22
1391,251538521716188_360402397496466,0,4,8,1,2,7
1392,251538521716188_360088700861169,0,0,1,0,1,12
1393,251538521716188_358577224345650,0,4,8,1,2,2
1394,251538521716188_357943901075649,1,4,11,1,2,10
1395,251538521716188_357886284414744,7,3,1,0,0,14
1396,251538521716188_357630014440371,0,3,4,1,0,1
1397,251538521716188_357600697776636,1,0,10,0,3,31
1398,251538521716188_356673737869332,19,0,6,0,0,0
1399,251538521716188_356487647887941,1,0,0,0,1,7
1400,251538521716188_356450347891671,3,1,0,2,1,1
1401,251538521716188_356058594597513,6,62,26,12,0,8
1402,251538521716188_355472434656129,0,0,0,0,1,5
1403,251538521716188_352226484980724,2,0,0,0,6,4
1404,251538521716188_352116744991698,102,0,55,0,0,0
1405,251538521716188_351635475039825,11,67,23,11,0,8
1406,251538521716188_351591661710873,15,0,3,0,0,0
1407,251538521716188_351325088404197,16,1,5,0,0,0
1408,251538521716188_350853425118030,10,0,11,0,0,0
1409,251538521716188_350417988494907,5,0,3,0,0,0
1410,251538521716188_350674325135940,0,0,0,0,1,0
1411,251538521716188_350417475161625,26,1,10,0,0,0
1412,251538521716188_350308135172559,7,0,11,0,0,0
1413,251538521716188_350300595173313,0,0,0,0,0,1
1414,251538521716188_350027755200597,0,0,0,0,0,3
1415,251538521716188_349996125203760,2,0,0,0,0,8
1416,251538521716188_348029028733803,1,0,0,0,0,23
1417,251538521716188_347528148783891,10,0,7,0,0,0
1418,251538521716188_346885428848163,0,2,0,0,1,17
1419,251538521716188_346504262219613,1,0,0,0,0,13
1420,251538521716188_345133015690071,0,0,0,0,1,1
1421,251538521716188_344535519083154,47,1,16,0,1,0
1422,251538521716188_343718652498174,0,0,0,0,0,0
1423,251538521716188_343360339200672,8,11,0,2,0,7
1424,251538521716188_342372012632838,0,0,0,0,2,9
1425,251538521716188_340394966163876,65,1,18,0,0,0
1426,251538521716188_340331212836918,2,0,2,0,0,0
1427,251538521716188_339783729558333,0,0,0,0,0,0
1428,251538521716188_338682069668499,1,1,0,1,0,14
1429,251538521716188_338398836363489,1,0,0,0,0,2
1430,251538521716188_338122623057777,0,0,0,0,0,0
1431,251538521716188_335905069946199,0,1,0,0,0,6
1432,251538521716188_334871243382915,2,0,2,1,2,27
1433,251538521716188_334088730127833,16,52,11,2,3,32
1434,251538521716188_332431703626869,2,0,0,0,1,1
1435,251538521716188_332396570297049,2,0,0,0,2,0
1436,251538521716188_331847563685283,0,0,0,0,0,8
1437,251538521716188_331785717024801,0,1,0,0,0,5
1438,251538521716188_330446350492071,13,0,4,0,0,0
1439,251538521716188_329928707210502,18,0,0,0,1,18
1440,251538521716188_329439863926053,0,0,0,0,0,0
1441,251538521716188_329395037263869,0,2,0,0,0,10
1442,251538521716188_328831373986902,28,0,6,0,0,0
1443,251538521716188_327935737409799,135,0,66,0,0,0
1444,251538521716188_327579080778798,7,15,5,1,0,3
1445,251538521716188_326656707537702,0,0,0,0,0,8
1446,251538521716188_326641974205842,27,0,6,0,0,0
1447,251538521716188_326042494265790,7,21,9,2,2,11
1448,251538521716188_325489907654382,0,0,3,0,0,9
1449,251538521716188_325461364323903,7,18,8,2,2,6
1450,251538521716188_324067904463249,9,57,27,11,0,8
1451,251538521716188_323438591192847,0,0,4,1,0,11
1452,251538521716188_322143551322351,6,15,1,2,0,8
1453,251538521716188_321995854670454,0,0,4,0,0,17
1454,251538521716188_321345518068821,0,0,0,0,0,12
1455,251538521716188_319478708255502,5,15,0,2,0,9
1456,251538521716188_319093538294019,3,0,0,0,7,2
1457,251538521716188_318926661644040,0,3,4,0,0,25
1458,251538521716188_318854791651227,18,0,0,0,1,9
1459,251538521716188_318519931684713,0,0,5,0,0,66
1460,251538521716188_318207475049292,7,72,23,13,0,13
1461,251538521716188_316725505197489,0,11,0,0,0,24
1462,251538521716188_316407045229335,6,12,2,2,0,13
1463,251538521716188_316395365230503,7,1,0,0,3,4
1464,251538521716188_316368608566512,0,5,2,0,0,24
1465,251538521716188_316319665238073,5,15,0,2,0,5
1466,251538521716188_316086411928065,1,0,0,1,3,25
1467,251538521716188_315900155280024,5,15,0,2,0,5
1468,251538521716188_315141648689208,6,0,0,2,3,14
1469,251538521716188_314044608798912,10,19,22,0,0,14
1470,251538521716188_313744812162225,5,2,0,0,3,21
1471,251538521716188_313715035498536,13,32,19,0,0,14
1472,251538521716188_313493538854019,3,4,1,0,1,3
1473,251538521716188_313351905534849,1,0,0,0,7,21
1474,251538521716188_312998618903511,6,0,0,2,4,11
1475,251538521716188_312589492277757,2,0,1,0,0,18
1476,251538521716188_311858399017533,13,81,28,15,0,7
1477,251538521716188_311778135692226,1,5,2,2,2,6
1478,251538521716188_311615372375169,2,5,1,0,0,18
1479,251538521716188_311548415715198,7,9,0,2,2,6
1480,251538521716188_311194305750609,0,0,0,2,2,14
1481,251538521716188_310963012440405,1,5,3,1,0,11
1482,251538521716188_310643332472373,4,1,0,1,1,6
1483,251538521716188_309243299279043,0,0,0,1,0,15
1484,251538521716188_308991259304247,6,0,0,2,4,11
1485,251538521716188_307821769421196,0,0,0,0,2,3
1486,251538521716188_307499866120053,1,0,0,0,2,39
1487,251538521716188_307062982830408,0,0,0,0,0,14
1488,251538521716188_307054606164579,0,0,0,2,0,18
1489,251538521716188_306031809600192,0,0,0,0,4,25
1490,251538521716188_305685339634839,15,83,29,14,0,6
1491,251538521716188_305437456326294,1,0,0,1,3,0
1492,251538521716188_305394056330634,9,0,0,0,1,12
1493,251538521716188_305209669682406,9,0,0,0,1,14
1494,251538521716188_304918366378203,7,0,0,4,0,12
1495,251538521716188_304874413049265,9,0,0,0,1,14
1496,251538521716188_304847016385338,9,0,0,0,1,14
1497,251538521716188_304834699719903,5,0,0,2,4,11
1498,251538521716188_304597323076974,9,0,0,0,1,14
1499,251538521716188_304563603080346,8,24,12,3,0,9
1500,251538521716188_304390839764289,9,0,0,0,0,14
1501,251538521716188_304311716438868,12,34,16,11,0,30
1502,251538521716188_304094103127296,5,29,5,3,0,9
1503,251538521716188_304056539797719,8,0,1,0,2,6
1504,251538521716188_304051653131541,6,41,19,2,0,8
1505,251538521716188_303699563166750,1,0,0,0,0,10
1506,251538521716188_303437803192926,4,4,4,1,0,17
1507,251538521716188_303000376570002,8,16,0,3,0,16
1508,251538521716188_302917286578311,1,4,4,0,0,3
1509,251538521716188_302457666624273,1,0,1,0,3,1
1510,251538521716188_302048959998477,7,3,6,1,0,9
1511,251538521716188_302036029999770,7,10,5,1,0,10
1512,251538521716188_301470840056289,8,17,1,3,0,3
1513,251538521716188_301048520098521,0,0,11,0,3,11
1514,251538521716188_300275560175817,0,0,0,0,0,0
1515,251538521716188_300025270200846,0,0,0,0,0,1
1516,251538521716188_299842180219155,4,3,4,1,1,1
1517,251538521716188_299283286941711,7,11,2,1,0,8
1518,251538521716188_299283246941715,11,45,14,11,0,33
1519,251538521716188_299275973609109,1,3,3,1,0,2
1520,251538521716188_298556343681072,0,0,0,0,0,23
1521,251538521716188_298520293684677,9,25,9,4,0,29
1522,251538521716188_298280027042037,0,0,0,0,0,12
1523,251538521716188_298096907060349,1,3,4,1,0,6
1524,251538521716188_298052457064794,1,0,0,0,0,2
1525,251538521716188_297406610462712,0,0,0,0,0,7
1526,251538521716188_296449020558471,2,3,7,1,0,1
1527,251538521716188_295887317281308,0,0,0,0,1,52
1528,251538521716188_295605663976140,5,15,3,2,0,9
1529,251538521716188_294103927459647,0,1,0,0,2,6
1530,251538521716188_294011520802221,5,15,0,2,0,5
1531,251538521716188_292714970931876,5,0,5,0,0,0
1532,251538521716188_292677990935574,0,0,8,1,4,11
1533,251538521716188_292671237602916,2,0,2,0,2,8
1534,251538521716188_292331247636915,4,5,3,1,1,8
1535,251538521716188_291952644341442,0,0,0,0,0,0
1536,251538521716188_291926984344008,10,61,26,13,0,4
1537,251538521716188_291907411012632,0,4,1,1,0,8
1538,251538521716188_291669437703096,0,0,0,0,0,0
1539,251538521716188_290782974458409,0,0,2,4,6,8
1540,251538521716188_289993961203977,0,0,0,0,0,7
1541,251538521716188_289997661203607,0,0,0,0,0,17
1542,251538521716188_289044877965552,2,6,2,2,3,3
1543,251538521716188_288240751379298,0,0,0,0,0,2
1544,251538521716188_283644295172277,5,15,6,1,1,5
1545,251538521716188_280974685439238,0,0,0,0,0,8
1546,251538521716188_280969702106403,2,0,7,0,0,3
1547,251538521716188_280968752106498,5,16,6,1,1,5
1548,251538521716188_280782432125130,7,14,3,1,0,3
1549,251538521716188_280724545464252,0,0,0,0,0,4
1550,251538521716188_280453232158050,0,3,4,0,1,4
1551,251538521716188_280257215510985,0,9,11,3,1,21
1552,251538521716188_280002205536486,2,6,1,2,7,20
1553,251538521716188_279186525618054,9,18,3,3,0,22
1554,251538521716188_276530972550276,1,1,0,0,0,4
1555,251538521716188_276187372584636,6,23,0,3,0,8
1556,251538521716188_275968212606552,0,9,1,3,0,11
1557,251538521716188_275697559300284,5,0,0,0,1,18
1558,251538521716188_274662766070430,9,53,26,3,0,8
1559,251538521716188_274128279457212,12,13,0,2,0,12
1560,251538521716188_272754832927890,0,3,1,1,0,10
1561,251538521716188_272484249621615,7,0,0,0,0,5
1562,251538521716188_272209569649083,0,0,0,0,6,6
1563,251538521716188_271857666350940,7,4,4,1,6,38
1564,251538521716188_271545373048836,2,0,0,0,4,23
1565,251538521716188_270723943130979,1,0,6,0,5,32
1566,251538521716188_270713566465350,0,0,0,0,0,16
